IL_smiles,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,SPS,MolWt,BCUT2D_MWHI,BCUT2D_MRLOW,BertzCT,HallKierAlpha,Ipc,Kappa1,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA7,SlogP_VSA1,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA8,TPSA,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA6,EState_VSA8,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState8,NumAliphaticHeterocycles,NumHeterocycles,MolLogP,fr_NH0,fr_Ndealkylation1,fr_ether,fr_quatN
CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,-0.09087648104869425,-0.5783386820252133,-1.9438462690310538,0.41366023441871097,-0.48309768579709,0.7417115344151508,-0.30122153295997994,-0.41479085670976884,0.3550248061516255,-0.12838563176148743,-0.6480127788944066,2.5929179513185274,-1.5196220620743555,0.9082200434608136,-0.7984955340960134,0.46878242726731245,-0.26917851135846255,-0.32134997848501146,-0.7408172963707236,-1.1794383152110404,-0.37134372443570424,0.1430384748073238,-0.15488866671474733,-0.9669629424450438,-0.6300179797030042,-0.28670801650267835,0.013980158704163127,0.8826427704086719,0.28718584387798923,0.2384393316036858,1.6826292096000968,-1.414125505052332,-0.514931556659128,-0.7845803427584016,-1.562018291937168,0.32740903653239134,-0.2055566129482595,-0.7801894976054939,-0.11704114719613053,-0.6477119471011874,-0.2878200879276962,-0.4011147404754536,0.8074077448140042,0.36365839101869557,-0.07014788381721537,0.8048318658448891,-0.332422584818903,0.30039875279601214,0.8755352830250746,-0.26418584346083446,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCCCCCN1C=C[N+](=C1)C.F[B-](F)(F)F,-0.7211078854154745,-0.5783386820252133,0.370928275753091,0.1681818389280922,-1.0056103880994287,-1.0901626761171763,-0.30126276788241646,-0.6808093674814217,0.02107467456034788,-0.12838564545754194,-0.9997640700862985,0.9613157400075895,1.5274577163542058,0.9082200434608136,-0.7984955340960134,0.46878242726731245,-0.26917851135846255,-0.32134997848501146,-0.7408172963707236,-1.1794383152110404,-0.37134372443570424,0.1430384748073238,-0.15488866671474733,-0.9669629424450438,-0.692710285343323,-0.28670801650267835,0.013980158704163127,0.8826427704086719,0.28718584387798923,0.2384393316036858,-0.6500621850727836,-1.1087153602292146,-0.514931556659128,-0.7845803427584016,-1.562018291937168,0.32740903653239134,-0.2055566129482595,-0.7801894976054939,-0.11704114719613053,-0.6477119471011874,-0.2878200879276962,-0.4011147404754536,0.8074077448140042,0.36365839101869557,-0.07014788381721537,0.8048318658448891,-0.332422584818903,0.30039875279601214,-0.018601822904162284,-0.26418584346083446,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,-0.09087648104869425,-0.49901603306860703,-1.9438462690310538,0.674277422449345,-0.23105030881731245,0.7417115344151508,-0.30122153295997994,0.07887096442619566,0.3550248061516255,-0.12838512622970252,-0.6228224675436239,3.0575146315400525,-1.5196220620743555,0.9082200434608136,-0.7984955340960134,0.46878242726731245,-0.26917851135846255,-0.32134997848501146,-0.7408172963707236,-1.1794383152110404,-0.37134372443570424,0.8379643125231325,-0.15488866671474733,-0.9669629424450438,-0.6300179797030042,-0.28670801650267835,0.013980158704163127,0.8826427704086719,0.28718584387798923,0.2384393316036858,1.6826292096000968,-1.414125505052332,-0.514931556659128,-0.7845803427584016,-1.562018291937168,0.32740903653239134,-0.2055566129482595,-0.7801894976054939,-0.11704114719613053,-0.6477119471011874,-0.2878200879276962,-0.4011147404754536,0.8074077448140042,0.36365839101869557,-0.07014788381721537,0.7568395244868937,-0.332422584818903,0.30039875279601214,1.2105361330279512,-0.26418584346083446,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCCCCCCCN1C=C[N+](=C1)C.F[B-](F)(F)F,-0.7211078854154745,-0.49901603306860703,0.370928275753091,0.48207224627675255,-0.7535630111196556,-1.0901624264558345,-0.3012628963411929,-0.19761732771269108,0.02107467456034788,-0.12838528298279372,-0.9518062146216928,1.4431606015411353,1.5274577163542058,0.9082200434608136,-0.7984955340960134,0.46878242726731245,-0.26917851135846255,-0.32134997848501146,-0.7408172963707236,-1.1794383152110404,-0.37134372443570424,0.8379643125231325,-0.15488866671474733,-0.9669629424450438,-0.692710285343323,-0.28670801650267835,0.013980158704163127,0.8826427704086719,0.28718584387798923,0.2384393316036858,-0.6500621850727836,-1.1087153602292146,-0.514931556659128,-0.7845803427584016,-1.562018291937168,0.32740903653239134,-0.2055566129482595,-0.7801894976054939,-0.11704114719613053,-0.6477119471011874,-0.2878200879276962,-0.4011147404754536,0.8074077448140042,0.36365839101869557,-0.07014788381721537,0.7568395244868937,-0.332422584818903,0.30039875279601214,0.31639902709871515,-0.26418584346083446,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.4515726919955696,-0.6222188523851233,0.012322298810140015,-1.2579724031560418,0.22735894888708946,0.748715412254562,-0.3012214975590003,-0.3179788788424639,-0.4907381064589443,-0.12838566474036217,1.1339943548013065,-0.6191399332712528,-0.7910820630141254,0.9082200434608136,1.2724906414688748,0.46878242726731245,-0.26917851135846255,-0.32134997848501146,1.5478564713939458,0.8268862688363909,-0.37134372443570424,-0.9254644051043527,-0.6346075846495001,-0.9669629424450438,0.7546274185032005,-0.28670801650267835,0.013980158704163127,0.8826427704086719,0.6360814994870673,0.2384393316036858,-0.6500621850727836,-0.24154728634953318,1.911069466589225,0.7903154527575308,0.9681400579615984,0.32740903653239134,-0.2055566129482595,1.2817398889233114,-0.11704114719613053,-0.6477119471011874,-0.2878200879276962,-0.4011147404754536,-1.1257527026852265,0.36365839101869557,-0.07014788381721537,1.0089238362565591,-0.332422584818903,0.30039875279601214,-0.7919548489746329,0.45987906083923025,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.4515726919955696,-0.689943960494205,0.012322298810140015,-0.9053233542043285,0.47940632586686754,0.7487154571833908,-0.3012628743649093,0.18594987412508915,-0.4907381064589443,-0.1283855019065713,0.9043743385553882,-0.3176149279122923,-0.7910820630141254,0.9082200434608136,1.2724906414688748,0.46878242726731245,-0.26917851135846255,-0.32134997848501146,1.5478564713939458,0.8268862688363909,-0.37134372443570424,-0.2044244440505805,-0.6735915147751234,-0.9669629424450438,0.7546274185032005,-0.28670801650267835,0.013980158704163127,0.8826427704086719,0.6360814994870673,0.2384393316036858,-0.6500621850727836,-0.24154728634953318,1.911069466589225,0.7903154527575308,0.9681400579615984,0.32740903653239134,-0.2055566129482595,1.2817398889233114,-0.11704114719613053,-0.6477119471011874,-0.2878200879276962,-0.4011147404754536,-1.1257527026852265,0.36365839101869557,-0.07014788381721537,0.8792348581926188,-0.332422584818903,0.30039875279601214,-0.45695399897175665,0.45987906083923025,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.4515726919955696,-0.5783386820252133,0.012322298810140015,-0.6049186088010177,0.7314537028466456,0.7487155021212264,-0.301263798429661,0.6983867035103615,-0.4907381064589443,-0.1283836544885674,0.7717873116747891,-0.000432213888889117,-0.7910820630141254,0.9082200434608136,1.2724906414688748,0.46878242726731245,-0.26917851135846255,-0.32134997848501146,1.5478564713939458,0.8268862688363909,-0.37134372443570424,0.1430384748073238,-0.15488866671474733,-0.9669629424450438,0.7546274185032005,-0.28670801650267835,0.013980158704163127,0.8826427704086719,0.6360814994870673,0.2384393316036858,-0.6500621850727836,-0.24154728634953318,1.911069466589225,0.7903154527575308,0.9681400579615984,0.32740903653239134,-0.2055566129482595,1.2817398889233114,-0.11704114719613053,-0.6477119471011874,-0.2878200879276962,-0.4011147404754536,-1.1257527026852265,0.36365839101869557,-0.07014788381721537,0.8048318658448891,-0.332422584818903,0.30039875279601214,-0.12195314896887961,0.45987906083923025,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.4515726919955696,-0.49901603306860703,0.012322298810140015,-0.3459490006947151,0.9835010798264232,0.748715547068901,-0.30126392598583795,1.218869762447213,-0.4907381064589443,-0.1283628360052925,0.6970545099341948,0.3305133588101114,-0.7910820630141254,0.9082200434608136,1.2724906414688748,0.46878242726731245,-0.26917851135846255,-0.32134997848501146,1.5478564713939458,0.8268862688363909,-0.37134372443570424,0.8379643125231325,-0.15488866671474733,-0.9669629424450438,0.7546274185032005,-0.28670801650267835,0.013980158704163127,0.8826427704086719,0.6360814994870673,0.2384393316036858,-0.6500621850727836,-0.24154728634953318,1.911069466589225,0.7903154527575308,0.9681400579615984,0.32740903653239134,-0.2055566129482595,1.2817398889233114,-0.11704114719613053,-0.6477119471011874,-0.2878200879276962,-0.4011147404754536,-1.1257527026852265,0.36365839101869557,-0.07014788381721537,0.7568395244868937,-0.332422584818903,0.30039875279601214,0.2130477010339978,0.45987906083923025,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
COCC[P+](CC)(CC)CC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.4515726919955696,0.18935094427866836,-0.11823466706565693,-0.07943249720424943,0.8210457910779969,0.748715986154235,1.4065928800154985,0.14554900796770448,1.2601395021032877,-0.12838380526222437,0.5627204726224032,-0.058590437945665,0.045035878392730155,-1.174851892203202,1.1308793694616406,-0.7760138587182511,-0.26917851135846255,-0.32134997848501146,0.30613002228540737,0.8268862688363909,-0.37134372443570424,-0.9254644051043527,0.48076597172249835,1.4699339781353742,1.5763219947243161,-0.28670801650267835,-0.833347902166137,-0.9671232533582276,-0.9403612675143385,-0.9757778215675068,1.5195098202759363,1.1682066738399752,0.8538759388910654,0.7903154527575308,0.9810396271162175,-0.7498877432857705,-0.2055566129482595,1.2817398889233114,-0.11704114719613053,0.29847544646206514,-0.2878200879276962,-0.4011147404754536,-1.1257527026852265,0.36365839101869557,-0.07014788381721537,0.0169795496837716,-0.332422584818903,-1.2874232262686238,0.2289346934078841,-0.9882507477608992,-0.32686022523030667,1.6578196563775853,-0.5877538136452587
CCN1C=C[N+](=C1)C.N#CC1=CC=C[N-]1,-1.7580314735797558,-0.6222188523851233,1.756751497627722,-0.8793267896982728,-1.4711712003798572,-1.7178482589883526,-0.3012201721943109,-0.6778488216124402,-1.4848804774222444,-0.12838567461085262,-1.1930088948123199,-1.2556602655619324,-0.6398850079112576,0.9082200434608136,-0.7984955340960134,0.46878242726731245,-0.26917851135846255,-0.32134997848501146,-0.7408172963707236,-0.3085300012305735,-0.37134372443570424,0.04386472065088154,-0.6346075846495001,-0.2138219024704865,-1.5134917073667655,0.9416616775565824,0.9386512150091629,0.8826427704086719,2.311857079459243,1.5634886359466413,-0.6500621850727836,-1.414125505052332,-0.514931556659128,-0.7845803427584016,-0.39829287463121693,3.1522923156577027,-0.2055566129482595,-0.7801894976054939,8.544003745317529,0.34783672979839225,1.088946066167672,0.6831666391012939,0.7850442240459853,0.36365839101869557,0.9164800004826678,1.0089238362565591,-0.332422584818903,1.8882207318606479,-1.0254592866169865,1.183943965139295,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCN1C=C[N+](=C1)C.[N-]1C=NC=N1,-2.259226213368786,-0.6222188523851233,1.756751497627722,-0.6693545379185916,-1.6781170648324206,-1.7070836126311726,-0.3012200741288227,-1.1671362945139037,-0.9358764815171381,-0.12838567879170554,-1.3707988030015261,-1.300439958384576,0.2600986688436852,0.9082200434608136,-0.7984955340960134,0.46878242726731245,-0.26917851135846255,2.163249333983613,-0.7408172963707236,-1.1794383152110404,-0.37134372443570424,-0.5817936466549337,-0.6346075846495001,-0.7326183336882558,-1.5134917073667655,-0.28670801650267835,2.830554831218486,0.8826427704086719,1.3528535316757901,1.5939838538684787,-0.6500621850727836,-0.9896461262413141,-0.514931556659128,-0.7845803427584016,-0.3371734874462382,1.814261212559825,-0.2055566129482595,-0.7801894976054939,-0.11704114719613053,2.384757999363318,1.0329645340576608,0.42204226810696543,0.8074077448140042,0.36365839101869557,-0.07014788381721537,1.0089238362565591,-0.332422584818903,1.8882207318606479,-1.4899090679949814,1.9080088694393595,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCN1C=C[N+](=C1)C.[N-]1C=CN=N1,-2.259226213368786,-0.6222188523851233,1.756751497627722,-0.6693545379185916,-1.6781170648324206,-1.6862910865224443,-0.3012200717246434,-1.1671362945139037,-0.9358764815171378,-0.1283856787265678,-1.3707988030015261,-1.300439958384576,0.2803452914355306,0.9082200434608136,-0.7984955340960134,0.46878242726731245,-0.26917851135846255,2.219144508385991,-0.7408172963707236,-1.1794383152110404,-0.37134372443570424,-0.25235049870753845,-0.6346075846495001,-0.7326183336882558,-1.5134917073667655,-0.28670801650267835,2.873116334817809,0.8826427704086719,1.3307947669804945,1.5939838538684787,-0.6500621850727836,-0.9799881235766214,-0.514931556659128,-0.7845803427584016,-0.3371734874462382,1.7834841488811328,-0.2055566129482595,-0.7801894976054939,-0.11704114719613053,2.4305819151290846,-0.2878200879276962,0.8220698247149654,0.8074077448140042,0.36365839101869557,-0.07014788381721537,1.0089238362565591,-0.332422584818903,1.8882207318606479,-1.4899090679949814,1.9080088694393595,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
CCN1C=C[N+](=C1)C.[O-][N+](=O)C1=C[N-]N=C1,-0.5549325845089681,-0.6222188523851233,1.756751497627722,-1.0580531706774063,-1.2827241435554881,-1.4966214452224893,-0.3012203077365152,-0.805446487457063,-1.7222876107866143,-0.1283856749019761,-0.9838093286976535,-1.2960613263253504,0.2803452914355306,0.9082200434608136,-0.7984955340960134,0.46878242726731245,3.6406952574917097,4.60738045841933,-0.7408172963707236,-1.1794383152110404,-0.37134372443570424,-0.5889074519059455,-0.6346075846495001,0.09871196397557198,-0.8700069782299357,-0.28670801650267835,1.905883774913486,0.8826427704086719,2.185773868026114,1.5939838538684787,-0.6500621850727836,-0.9922002230811013,-0.514931556659128,-0.7845803427584016,0.591902624285222,0.32740903653239134,-0.2055566129482595,-0.7801894976054939,-0.11704114719613053,1.3892093224637385,3.4613864666183236,1.7050729011887091,0.7078540072015322,0.36365839101869557,-0.07014788381721537,1.0089238362565591,-0.332422584818903,1.8882207318606479,-1.2695521899874496,1.9080088694393595,-0.32686022523030667,-0.45732956038002354,-0.5877538136452587
