IL_smiles,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,SPS,MolWt,NumRadicalElectrons,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_MRHI,AvgIpc,HallKierAlpha,Ipc,Kappa1,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA7,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA2,EState_VSA8,VSA_EState10,VSA_EState2,VSA_EState5,VSA_EState6,VSA_EState8,VSA_EState9,NumHeterocycles,fr_pyridine,fr_quatN
CCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.7603742668778218,-0.5275906368489858,-0.022790206154754737,-0.953841299486266,0.39834682192401244,-0.16439898730535726,-0.004090209437060619,0.4517746689187104,0.5714711517736923,0.8276158587554114,0.5603677561664302,-0.37702123919593844,-0.1175852800289008,1.206095906641738,-0.43495072835917403,-0.6063055711757588,0.6479253333527044,1.0919172526227532,-0.9895204854602604,2.9000091821374614,-0.0038882999892492047,-0.3867183411166511,1.3058864467870752,-0.23570226039551576,-0.27421154405144604,1.0500296814078751,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.5694485197789595,-0.1278472597061993,0.6787038218943886,-0.562870181002857,0.39395569267304315,1.6705542183626385,-0.1643989873053573,1.3489348657656888,0.9381951856059142,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,-0.9220786514544369,0.045871425474649084,0.12849910770496592,-0.980912893980329,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCN1C=C[N+](=C1)C.[B-](F)(F)(F)F,-0.2791529835116299,-0.5527401340130754,0.2492018468462258,-0.820772080524873,-1.0215781427766064,-0.16439898730535726,0.9679842047132441,-0.9086999464369563,0.24898297074235629,-0.5200202097630244,-0.07206589170411132,0.07361826375962394,-0.1175852800289008,-0.7084035101293807,-0.29961345413540413,1.6732987823056447,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,-0.16322560220109758,-0.3867183411166511,-0.5255831118176617,-0.23570226039551576,-0.27421154405144604,-0.508674477901539,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.19896080091244678,-0.1278472597061993,0.16813616801483608,-0.562870181002857,-0.7738356973876572,-0.3741324716685751,-0.1643989873053573,-0.6959048539976065,-1.526145057666301,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.7122164323590779,0.24337170036204936,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCCN1C=C[N+](=C1)C.[B-](F)(F)(F)F,-0.2791529835116299,-0.6156311771884131,0.2492018468462258,-0.37720801732022974,-0.8416544086713057,-0.16439898730535726,0.7759695056218261,-0.9086997616935988,0.19131883769305083,-0.5200179686198647,0.20772681723916794,0.07361826375962394,-0.1175852800289008,-0.7021549532832109,-0.18789305023144579,1.6732987823056447,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,-0.16322560220109758,-0.3867183411166511,-0.5255831118176617,-0.23570226039551576,-0.27421154405144604,-0.508674477901539,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.19896080091244678,-0.1278472597061993,0.16813616801483608,-0.562870181002857,-0.7738356973876572,-0.3741324716685751,-0.1643989873053573,-0.6959048539976065,-1.526145057666301,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.5757248486813792,0.24337170036204936,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.7603742668778218,-0.5119920308989186,-0.022790206154754737,-0.6975598407458055,0.5782705560293129,-0.16439898730535726,-0.2987794351259729,0.45177470209164533,-0.2614293961795611,0.8276179297402293,0.6728818469015864,-0.37702123919593844,-0.1175852800289008,1.0755359214293956,-0.29870867554145103,-0.6063055711757588,0.6479253333527044,1.2207987075141258,0.5374937236632275,-0.29037022914157296,-0.0038882999892492047,-0.3867183411166511,1.3058864467870752,-0.23570226039551576,-0.27421154405144604,1.0500296814078751,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.6180862300087623,-0.1278472597061993,0.6787038218943886,-0.562870181002857,0.39395569267304315,1.6705542183626385,-0.1643989873053573,1.3489348657656888,0.9381951856059142,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.4974191791672402,-0.980912893980329,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],-0.4116948457082563,-0.5527401340130754,0.592136966606847,-0.3516177829045773,-0.9683783361749284,-0.16439898730535726,1.5080255459078578,0.4465312911221325,1.4002697287539116,0.5955503164323999,0.08608297794667734,0.23700901727852727,-0.1175852800289008,-0.9226089672302399,-0.2926196049666616,-0.5324868005078963,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,-0.4704611772211769,-0.3867183411166511,0.39015166748470687,-0.23570226039551576,0.5784968460245216,-0.15973535602425085,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.2495208255195163,0.19896080091244678,-0.1278472597061993,-0.8025559437949851,-0.562870181002857,-0.09916368384241582,0.6578838092153676,-0.1643989873053573,-0.6959048539976065,0.18495304764045703,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.7122164323590779,0.39300902249197284,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,2.956721189794168,4.1297930410385915,-3.1456813170944713,0.7737642501331983,3.666046335195625,-0.16439898730535726,-2.045694774022215,0.44654473993833904,0.020046354301348324,0.5206077577202515,-2.579667980702176,0.8641037472950021,0.03581373533122178,2.417512318355564,0.0006324598063686495,-1.3226111391550606,-1.5861983085027498,-0.7929024201578656,-0.9895204854602604,-0.29037022914157296,4.647432684229024,-0.3867183411166511,-1.519252119470867,-0.23570226039551576,0.9979785587649963,0.33018452714997354,-0.43262951177644,-1.200847939378234,-1.1724942371496139,1.2947059378753931,-1.6948066924425362,-1.3210099664148178,3.6085797754612745,3.529729005775445,1.9562637337821314,-1.7483030168953693,-0.1643989873053573,-0.6959048539976065,-1.78969006304659,-1.135062659444253,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,-2.4502230488688483,-0.4366822007664888,-1.7950549357115015,-0.3892494720807615,-0.3665083330689156
CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],-0.4274716028535954,2.639323132241842,-0.40911141791155353,1.3915036847082858,-0.1847281892134136,-0.16439898730535726,-0.3551170812135592,0.4478255115169583,0.3158264699661597,0.5614639734675454,0.3840718212139045,1.7786168952356953,-0.1175852800289008,-0.7511158137454441,0.11371584772627229,-0.5324868005078963,-1.5861983085027498,-0.7929024201578656,1.5296743787230966,-0.29037022914157296,-0.4704611772211769,2.2862023594037373,-0.6035173401684988,-0.23570226039551576,1.5379282975127204,0.7594090836457025,-0.43262951177644,-1.200847939378234,-1.1724942371496139,1.9299810315688333,-1.6948066924425362,-1.3210099664148178,-0.8025559437949851,1.5393082920246757,1.104011092457942,-0.2609773106979723,-0.1643989873053573,-0.6959048539976065,0.1975170547073948,-1.135062659444253,1.3327955513640317,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,-0.4071196034256191,-1.4026083825435163,-1.7950549357115015,-0.3892494720807615,-0.3665083330689156
CCN1C=C[N+](=C1)C.C(#N)[N-]C#N,-1.6426239465601467,-0.5527401340130754,1.3003078725388173,-1.179035362344008,-1.1547283760324751,-0.16439898730535726,1.3280117655096528,-1.373083608675174,1.4002696957269944,-1.6575926641503358,0.13959556285623084,-1.2392764929685907,-0.1175852800289008,-0.883230366091041,-0.5007108894169704,0.5037789328085562,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,-0.4704611772211769,3.010619472980411,-0.5255831118176617,-0.23570226039551576,-0.27421154405144604,-1.3926115252069127,1.2868933707056196,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.7388650257831777,-0.1278472597061993,-0.8025559437949851,-0.562870181002857,-1.1851231378557594,-0.3741324716685751,-0.1643989873053573,1.9381935023442614,0.31896912302112584,0.5573835962075638,1.799984470693981,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.7122164323590779,1.2302926646387944,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCN1C=C[N+](=C1)C.CC(=O)[O-],-0.5271345321375758,-0.5527401340130754,1.3003078725388173,-0.37720801732022974,-1.1996163141162777,-0.16439898730535726,1.8680531067042667,-1.2374685689850577,1.4002697389479026,-1.2636050583970353,0.105207061720607,-0.3378278185699082,-0.1175852800289008,-1.1258258261114074,-0.49053563670622924,0.39570687069750055,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,-0.4704611772211769,-0.3867183411166511,-0.5255831118176617,-0.23570226039551576,-0.27421154405144604,-0.6652620524612403,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.19896080091244678,1.2062418818031995,-0.8025559437949851,-0.562870181002857,-0.8466943958052591,0.11489484556138396,-0.1643989873053573,-0.6959048539976065,-0.325684096722941,0.5573835962075638,-0.391016476440307,0.07333535868228948,2.0912589609945043,-1.3504403622832792,0.045871425474649084,0.3338009902614791,1.2302926646387944,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCCN1C=C[N+](CCCC)=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.7603742668778218,-0.21553557834135229,-0.022790206154754737,-0.5831484752366713,0.6682324230819626,-0.16439898730535726,-0.38854821185893995,0.4517747187305664,0.17942063991183207,0.8276190641794936,0.7412601310713466,-0.37702123919593844,-0.1175852800289008,1.0331712350420197,-0.30710529022301736,-0.6063055711757588,0.6479253333527044,1.2207987075141258,0.5374937236632275,-0.29037022914157296,-0.0038882999892492047,-0.3867183411166511,1.3058864467870752,-0.23570226039551576,-0.43009777746354744,1.0500296814078751,-0.43262951177644,0.8044854918635507,-1.1724942371496139,-0.7721408790335049,0.6180862300087623,-0.1278472597061993,0.6787038218943886,-0.562870181002857,0.39395569267304315,1.621701108318306,-0.1643989873053573,1.3489348657656888,0.9381951856059142,-1.135062659444253,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,-0.07319868002390852,-0.980912893980329,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCN1C=C[N+](C)=C1.C(#N)[C-](C#N)C#N,-1.4834311937928015,-0.5527401340130752,1.3003078725388173,-1.4047980970776532,-1.0006637884272307,-0.16439898730535726,0.7759695056218261,-1.3730881546234022,-0.10910692880079631,-1.4411864832778025,0.2797421889295696,-1.8141133288170268,-0.1175852800289008,-0.6068387069828595,-0.5176087782040123,-1.3226111391550606,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,-0.4704611772211769,-0.3867183411166511,1.191670384754603,-0.23570226039551576,-0.27421154405144604,-1.3926115252069127,2.1466548119466498,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.7999067317517868,-0.1278472597061993,-0.8025559437949851,-0.562870181002857,-1.1851231378557594,-0.3741324716685751,-0.1643989873053573,-0.6959048539976065,0.6088387146369034,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,-0.26405549273382684,2.955955258674026,0.7122164323590782,1.2302926646387944,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCN1C=C[N+](=C1)C.COP(=O)[O-],-0.27355202094783626,-0.5527401340130754,0.68281552774796,0.17724706168557444,-0.9689234818724742,-0.16439898730535726,2.0480668871024714,0.3298248816917403,1.4002697394479275,0.14449513004455627,0.05373435644276861,0.5505563822867648,-0.1175852800289008,-0.9499787792039176,-0.4322280612461959,1.1039843040899717,2.0515012899420033,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,-0.4704611772211769,-0.3867183411166511,-0.5255831118176617,-0.23570226039551576,0.07235180840480411,-0.39346018273235217,-0.22372138392613347,0.8044854918635507,0.7799558094381508,-0.17734459263890623,0.19896080091244678,1.1505650113733386,-0.8025559437949851,1.810670184431386,-0.7136201950767848,0.5528953275712828,-0.1643989873053573,-0.6959048539976065,-0.04957508427571409,0.5573835962075638,1.4731791976999165,0.07333535868228948,2.203027313737599,0.008716465854347218,0.045871425474649084,0.7122164323590779,-0.0656122357917234,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCN1C=C[N+](=C1)C.CCOS(=O)(=O)[O-],-0.23250679910630173,-0.5527401340130754,0.4942477509968053,-0.295887939066045,-0.7758072218865647,-0.16439898730535726,1.2440053346571578,0.4478253627308222,1.4002697155849269,0.5615135298913168,0.19393430140066611,0.18475112311048764,-0.1175852800289008,-0.7596112347681552,-0.3442740264516853,-0.5324868005078963,0.6479253333527044,-0.6640209652664929,3.0566885878465837,-0.29037022914157296,-0.4704611772211769,2.2862023594037373,0.39015166748470687,-0.23570226039551576,0.5095912784213898,-0.12551138117323504,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.21782339993774757,0.19896080091244678,-0.1278472597061993,-0.8025559437949851,-0.562870181002857,-0.07789965657486528,1.1131932345288218,-0.1643989873053573,-0.6959048539976065,0.4610620600876835,0.5573835962075638,1.3327955513640317,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,-0.1608849763919409,0.3502957532895943,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCN1C=C[N+](=C1)C.CCCCCCCCOS(=O)(=O)[O-],0.25733030025202536,-0.5527401340130754,0.2365641675790764,0.5046395845270965,-0.23603601957066725,-0.16439898730535726,0.30793367658649384,0.4478254158153582,-0.4465382833348894,0.5615267424726833,0.7402187810140443,0.18475112311048764,-0.1175852800289008,-0.6049244773346977,-0.02776146872253001,-0.5324868005078963,0.6479253333527044,-0.6640209652664929,3.0566885878465837,-0.29037022914157296,-0.4704611772211769,2.2862023594037373,0.39015166748470687,-0.23570226039551576,0.5095912784213898,-0.12551138117323504,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.21782339993774757,0.19896080091244678,-0.1278472597061993,-0.8025559437949851,-0.562870181002857,-0.07789965657486528,1.1131932345288218,-0.1643989873053573,-0.6959048539976065,0.4610620600876835,0.5573835962075638,1.3327955513640317,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,-0.36102916397278606,0.23785733809786042,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.7603742668778218,0.2009016474009028,-0.022790206154754737,0.8777537224782737,1.870188897467396,-0.16439898730535726,-1.5565993008713317,0.4517749332463969,-0.6235649613714047,0.8276335783676415,-2.5422635109387683,0.6028142764548045,-0.1175852800289008,0.7883420602833157,0.4100628790218232,0.1717191149683979,-1.5861983085027498,1.0919172526227532,-0.9895204854602604,-0.29037022914157296,-0.0038882999892492047,-0.3867183411166511,0.31221743913386957,-0.23570226039551576,1.2829227980938727,1.0500296814078751,-0.43262951177644,-1.200847939378234,-1.1724942371496139,1.4646062526304842,-1.2756812633462207,-1.3210099664148178,0.6787038218943886,-0.562870181002857,1.8896977845530325,0.296383673135844,-0.1643989873053573,1.3489348657656888,0.674650180225625,-1.135062659444253,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,-3.1560688480903423,-0.980912893980329,-1.7950549357115015,-0.3892494720807615,2.728450923957483
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCCCCCCCC(=O)[O-],0.44972977763422434,2.4350625819436473,-1.3093288907240657,2.175749590902051,1.9103949960311086,-0.16439898730535726,-1.8762335255783875,0.33448035050615055,-0.6719097975660592,0.5206114209615786,-2.5614946244926786,1.2560379535552992,8.658930218752277,0.025033345428009723,1.3273893740820193,0.39570687069750055,-1.5861983085027498,-0.7929024201578656,-0.9895204854602604,-0.29037022914157296,-0.4704611772211769,-0.3867183411166511,-1.519252119470867,-0.23570226039551576,0.9979785587649963,0.21965841235769704,-0.43262951177644,-1.200847939378234,-1.1724942371496139,1.2947059378753931,-1.6948066924425362,0.013079175094581187,-0.8025559437949851,1.5393082920246757,0.2809064244959508,-1.2592756996654102,-0.1643989873053573,-0.6959048539976065,-0.5892291021032302,-1.135062659444253,-0.391016476440307,0.07333535868228948,2.5218190743259012,-1.9227525416127567,0.045871425474649084,-1.0242053016472967,-0.4366822007664888,-1.7950549357115015,-0.3892494720807615,-0.3665083330689156
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCCCCCC(=O)[O-],0.35137813294265197,2.328593621743432,-1.3093288907240657,2.1603910419435435,1.7304712619258076,-0.16439898730535726,-1.832695308923938,0.33448033221472034,-0.671909797545172,0.5206095882801899,-2.5607838526112956,1.2560379535552992,-0.11102054266542585,-0.05136011474429193,1.2172652515800855,0.39570687069750055,-1.5861983085027498,-0.7929024201578656,-0.9895204854602604,-0.29037022914157296,-0.4704611772211769,-0.3867183411166511,-1.519252119470867,-0.23570226039551576,0.9979785587649963,0.21965841235769704,-0.43262951177644,-1.200847939378234,-1.1724942371496139,1.2947059378753931,-1.6948066924425362,0.013079175094581187,-0.8025559437949851,1.5393082920246757,0.2809064244959508,-1.2592756996654102,-0.1643989873053573,-0.6959048539976065,-0.5892291021032302,-1.135062659444253,-0.391016476440307,0.07333535868228948,2.478469865166417,-1.8558097891654737,0.045871425474649084,-1.0089996594676374,-0.4366822007664888,-1.7950549357115015,-0.3892494720807615,-0.3665083330689156
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)(CCCCCC).[O-]C(=O)C,-0.04248787377750658,1.52482987690043,-1.3093288907240657,2.104353093040883,1.1907000596098876,-0.16439898730535726,-1.673839653563109,0.33448027736304303,-0.6719097974826828,0.5206039951901611,-2.558152864698038,1.2560379535552992,-0.11758528002888384,-0.28047292266988405,0.9823898258038137,0.39570687069750055,-1.5861983085027498,-0.7929024201578656,-0.9895204854602604,-0.29037022914157296,-0.4704611772211769,-0.3867183411166511,-1.519252119470867,-0.23570226039551576,0.9979785587649963,0.21965841235769704,-0.43262951177644,-1.200847939378234,-1.1724942371496139,1.2947059378753931,-1.6948066924425362,0.013079175094581187,-0.8025559437949851,1.5393082920246757,0.2809064244959508,-1.2592756996654102,-0.1643989873053573,-0.6959048539976065,-0.5892291021032302,-1.135062659444253,-0.391016476440307,0.07333535868228948,2.0912589609945043,-1.3504403622832792,0.045871425474649084,-0.9001179694273881,-0.4366822007664888,-1.7950549357115015,-0.3892494720807615,-0.3665083330689156
CCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.7603742668778218,-0.4383312530928937,-0.022790206154754737,-0.47662754872816715,0.7581942901346128,-0.16439898730535726,-0.4721260384723923,0.45177473534569984,-0.46545635297752536,0.8276202210558424,0.8112780565357899,-0.37702123919593844,-0.1175852800289008,1.0019456636214756,-0.2221999831095464,-0.6063055711757588,0.6479253333527044,1.2207987075141258,0.5374937236632275,-0.29037022914157296,-0.0038882999892492047,-0.3867183411166511,1.3058864467870752,-0.23570226039551576,-0.27421154405144604,1.0500296814078751,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.6180862300087623,-0.1278472597061993,0.6787038218943886,-0.562870181002857,0.39395569267304315,1.6705542183626385,-0.1643989873053573,1.3489348657656888,0.9381951856059142,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.4469094845567706,-0.980912893980329,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCCCC(=O)[O-],0.20425310295111207,2.1728647340759037,-1.3093288907240657,2.143534097964695,1.5505475278205059,-0.16439898730535726,-1.7849094613763719,0.33448031392755456,-0.6719097975245127,0.5206077577202515,-2.5603817361591736,1.2560379535552992,-0.1175833257016931,-0.12774346631800226,1.1072220881822392,0.39570687069750055,-1.5861983085027498,-0.7929024201578656,-0.9895204854602604,-0.29037022914157296,-0.4704611772211769,-0.3867183411166511,-1.519252119470867,-0.23570226039551576,0.9979785587649963,0.21965841235769704,-0.43262951177644,-1.200847939378234,-1.1724942371496139,1.2947059378753931,-1.6948066924425362,0.013079175094581187,-0.8025559437949851,1.5393082920246757,0.2809064244959508,-1.2592756996654102,-0.1643989873053573,-0.6959048539976065,-0.5892291021032302,-1.135062659444253,-0.391016476440307,0.07333535868228948,2.4136234285084535,-1.7578946751602842,0.045871425474649084,-0.9868345320948213,-0.4366822007664888,-1.7950549357115015,-0.3892494720807615,-0.3665083330689156
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCC(=O)[O-],-0.04010732172410276,1.9276182111295248,-1.3093288907240657,2.124948236654681,1.3706237937151982,-0.16439898730535726,-1.732222501259824,0.33448029564465775,-0.6719097975038034,0.5206059254985833,-2.558964287637403,1.2560379535552992,-0.11758527887550073,-0.2041150724306893,0.9972721701001881,0.39570687069750055,-1.5861983085027498,-0.7929024201578656,-0.9895204854602604,-0.29037022914157296,-0.4704611772211769,-0.3867183411166511,-1.519252119470867,-0.23570226039551576,0.9979785587649963,0.21965841235769704,-0.43262951177644,-1.200847939378234,-1.1724942371496139,1.2947059378753931,-1.6948066924425362,0.013079175094581187,-0.8025559437949851,1.5393082920246757,0.2809064244959508,-1.2592756996654102,-0.1643989873053573,-0.6959048539976065,-0.5892291021032302,-1.135062659444253,-0.391016476440307,0.07333535868228948,2.305919778073679,-1.60369501693799,0.045871425474649084,-0.9523196656733515,-0.4366822007664888,-1.7950549357115015,-0.3892494720807615,-0.3665083330689156
CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,0.27951809155371876,-0.5119920308989186,-1.5064863489765952,0.1714106924328816,-0.288735574826361,-0.16439898730535726,0.020543255249009552,0.44654473993833904,0.020046354301348324,0.5206077577202515,0.40369187106955196,0.3676537526986261,-0.1175852800289008,-0.3225577170691159,0.3008274612919713,-1.3226111391550606,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,0.9267146609130106,-0.3867183411166511,-0.5255831118176617,-0.23570226039551576,-0.27421154405144604,-0.4411582670693613,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.19896080091244678,-0.1278472597061993,0.613416666270665,1.6973606949526585,-1.1851231378557594,-0.3741324716685751,-0.1643989873053573,-0.6959048539976065,-1.526145057666301,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.4974191791672402,-0.5227104678959797,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,0.27951809155371876,-0.4383312530928937,-1.5064863489765952,0.39374856872593567,-0.10881184072106097,-0.16439898730535726,-0.2492518341698531,0.44654473993833904,0.020046354301348324,0.5206077577202515,0.5820616306146312,0.3676537526986261,-0.1175852800289008,-0.2977525249260396,0.4082338974079241,-1.3226111391550606,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,0.9267146609130106,-0.3867183411166511,-0.5255831118176617,-0.23570226039551576,-0.27421154405144604,-0.4411582670693613,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.19896080091244678,-0.1278472597061993,0.613416666270665,1.6973606949526585,-1.1851231378557594,-0.3741324716685751,-0.1643989873053573,-0.6959048539976065,-1.526145057666301,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.4469094845567706,-0.5227104678959797,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCCCCCCN1C=C[N+](=C1)C.[B-](F)(F)(F)F,-0.2791529835116299,-0.4383312530928937,0.2492018468462258,0.22977438495980843,-0.4818069404607081,-0.16439898730535726,0.020543255249009552,-0.9086993924050676,-0.46545635256629597,-0.5200134907246053,0.597768431854858,0.07361826375962394,-0.1175852800289008,-0.621706641434694,0.035024142854933514,1.6732987823056447,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,-0.16322560220109758,-0.3867183411166511,-0.5255831118176617,-0.23570226039551576,-0.27421154405144604,-0.508674477901539,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.19896080091244678,-0.1278472597061993,0.16813616801483608,-0.562870181002857,-0.7738356973876572,-0.3741324716685751,-0.1643989873053573,-0.6959048539976065,-1.526145057666301,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.4469094845567706,0.24337170036204936,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCCCCN1C=C[N+](=C1)C.[B-](F)(F)(F)F,-0.2791529835116299,-0.5119920308989186,0.2492018468462258,-0.03801196898726681,-0.6617306745660048,-0.16439898730535726,0.3538195421781934,-0.908699577114331,-0.26142939613191196,-0.5200157316173016,0.42250735809316964,0.07361826375962394,-0.1175852800289008,-0.6689312986850089,-0.07636976403528872,1.6732987823056447,0.6479253333527044,-0.6640209652664929,0.5374937236632275,-0.29037022914157296,-0.16322560220109758,-0.3867183411166511,-0.5255831118176617,-0.23570226039551576,-0.27421154405144604,-0.508674477901539,-0.43262951177644,0.8044854918635507,0.7799558094381508,-0.7721408790335049,0.19896080091244678,-0.1278472597061993,0.16813616801483608,-0.562870181002857,-0.7738356973876572,-0.3741324716685751,-0.1643989873053573,-0.6959048539976065,-1.526145057666301,0.5573835962075638,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,0.045871425474649084,0.4974191791672402,0.24337170036204936,0.5570860145311556,-0.3892494720807615,-0.3665083330689156
CCCC[N+]1=CC=CC=C1.[B-](F)(F)(F)F,-0.2791529835116299,-0.5463074883782184,0.2492018468462258,-0.6285609864695275,-0.8609204989704548,-0.16439898730535726,0.1519217335747166,-0.9086998230089952,0.1433648966308084,-0.5200171123237032,-0.026834548970397238,-0.00476857749243552,-0.1175852800289008,-0.6339431793237836,-0.07601752421433255,1.6732987823056447,0.18778052428421163,0.36787343213307433,-0.9895204854602604,-0.29037022914157296,-0.16322560220109758,-0.3867183411166511,-1.0224176156442644,-0.23570226039551576,-1.6406687671526143,-0.508674477901539,-0.43262951177644,-1.200847939378234,-1.1724942371496139,-0.7721408790335049,1.3996414414789564,-0.1278472597061993,0.16813616801483608,-0.562870181002857,-1.0327666305635748,-1.0856442993041382,-0.1643989873053573,-0.6959048539976065,-1.6736225691901176,-0.28883953161834464,-0.391016476440307,0.07333535868228948,-0.44524757740045645,0.008716465854347218,-1.8898844175740677,0.993219784363717,0.24337170036204936,0.5570860145311556,2.5690465157330262,-0.3665083330689156
